Nation,Display Name,Accepted Answers,Source,Generated ID
Portugal,Ruben Dias,Ruben Dias Rúben; Dias,FIFA-SQUAD-PDF,fifa-portugal-ruben-dias
Portugal,Ruben Neves,Ruben Neves Rúben; Neves,FIFA-SQUAD-PDF,fifa-portugal-ruben-neves
Portugal,Rui Silva,Rui Silva Rui; Silva,FIFA-SQUAD-PDF,fifa-portugal-rui-silva
Portugal,Samuel Samu Costa,Samu Costa; Samu Costa Samuel,FIFA-SQUAD-PDF,fifa-portugal-samuel-samu-costa
Portugal,Tomas Araujo,Tomas Araujo Tomás; Araujo,FIFA-SQUAD-PDF,fifa-portugal-tomas-araujo
Portugal,Vitor Vitinha,Vitinha; Vitinha Vitor,FIFA-SQUAD-PDF,fifa-portugal-vitor-vitinha
Qatar,Abdelaziz Abdulaziz Hatem,Abdulaziz Hatem; Abdulaziz Hatem Abdelaziz,FIFA-SQUAD-PDF,fifa-qatar-abdelaziz-abdulaziz-hatem
Qatar,Ahmed Alaaeldin,Ahmed Alaaeldin Ahmed; Alaaeldin,FIFA-SQUAD-PDF,fifa-qatar-ahmed-alaaeldin
Qatar,Ahmed Alganehi,Ahmed Alganehi Ahmed; Alganehi,FIFA-SQUAD-PDF,fifa-qatar-ahmed-alganehi
Qatar,Ahmed Fathy,Ahmed Fathy Ahmed; Fathy,FIFA-SQUAD-PDF,fifa-qatar-ahmed-fathy
Qatar,Akram Afif,Akram Afif Akram; Afif,FIFA-SQUAD-PDF,fifa-qatar-akram-afif
Qatar,Alhashmi Alhussein,Alhashmi Alhussein Alhashmi; Alhussein,FIFA-SQUAD-PDF,fifa-qatar-alhashmi-alhussein
Qatar,Almoez Ali,Almoez Ali Almoez; Ali,FIFA-SQUAD-PDF,fifa-qatar-almoez-ali
Qatar,Assim Madibo,Assim Madibo Assim; Madibo,FIFA-SQUAD-PDF,fifa-qatar-assim-madibo
Qatar,Ayoub Aloui,Ayoub Aloui Ayoub; Aloui,FIFA-SQUAD-PDF,fifa-qatar-ayoub-aloui
Qatar,Boualem Khoukhi,Boualem Khoukhi Boualem; Khoukhi,FIFA-SQUAD-PDF,fifa-qatar-boualem-khoukhi
Qatar,Edmilson Junior,Edmilson Junior Edmilson; Junior,FIFA-SQUAD-PDF,fifa-qatar-edmilson-junior
Qatar,Gueye Issa Laye,Issa Laye; Issa Laye Gueye,FIFA-SQUAD-PDF,fifa-qatar-gueye-issa-laye
Qatar,Hasan Hassan Alhaydos,Hassan Alhaydos; Hassan Alhaydos Hasan,FIFA-SQUAD-PDF,fifa-qatar-hasan-hassan-alhaydos
Qatar,Homam Ahmed,Homam Ahmed Homam; Ahmed,FIFA-SQUAD-PDF,fifa-qatar-homam-ahmed
Qatar,Jassem Gaber,Jassem Gaber Jassem; Gaber,FIFA-SQUAD-PDF,fifa-qatar-jassem-gaber
Qatar,Karim Boudiaf,Karim Boudiaf Karim; Boudiaf,FIFA-SQUAD-PDF,fifa-qatar-karim-boudiaf
Qatar,Lucas Mendes,Lucas Mendes Lucas; Mendes,FIFA-SQUAD-PDF,fifa-qatar-lucas-mendes
Qatar,Mahmoud Abunada,Mahmoud Abunada Mahmoud; Abunada,FIFA-SQUAD-PDF,fifa-qatar-mahmoud-abunada
Qatar,Meshaal Barsham,Meshaal Barsham Meshaal; Barsham,FIFA-SQUAD-PDF,fifa-qatar-meshaal-barsham
Qatar,Mohamed Manai,Mohamed Manai Mohamed; Manai,FIFA-SQUAD-PDF,fifa-qatar-mohamed-manai
Qatar,Mohammed Muntari,Mohammed Muntari Mohammed; Muntari,FIFA-SQUAD-PDF,fifa-qatar-mohammed-muntari
Qatar,Pedro Miguel,Pedro Miguel Pedro; Miguel,FIFA-SQUAD-PDF,fifa-qatar-pedro-miguel
Qatar,Salah Zakaria,Salah Zakaria Salah; Zakaria,FIFA-SQUAD-PDF,fifa-qatar-salah-zakaria
Qatar,Sultan Albrake,Sultan Albrake Sultan; Albrake,FIFA-SQUAD-PDF,fifa-qatar-sultan-albrake
Qatar,Tahsin Mohammed,Tahsin Mohammed Tahsin; Mohammed,FIFA-SQUAD-PDF,fifa-qatar-tahsin-mohammed
Qatar,Yusuf Abdurisag,Yusuf Abdurisag Yusuf; Abdurisag,FIFA-SQUAD-PDF,fifa-qatar-yusuf-abdurisag
Saudi Arabia,Abdulelah Alamri,Abdulelah Alamri Abdulelah; Alamri,FIFA-SQUAD-PDF,fifa-saudi-arabia-abdulelah-alamri
Saudi Arabia,Abdullah Alhamddan,Abdullah Alhamddan Abdullah; Alhamddan,FIFA-SQUAD-PDF,fifa-saudi-arabia-abdullah-alhamddan
Saudi Arabia,Abdullah Alkhaibari,Abdullah Alkhaibari Abdullah; Alkhaibari,FIFA-SQUAD-PDF,fifa-saudi-arabia-abdullah-alkhaibari
Saudi Arabia,Ahmed Alkassar,Ahmed Alkassar Ahmed; Alkassar,FIFA-SQUAD-PDF,fifa-saudi-arabia-ahmed-alkassar
Saudi Arabia,Aiman Yahya,Aiman Yahya Aiman; Yahya,FIFA-SQUAD-PDF,fifa-saudi-arabia-aiman-yahya
Saudi Arabia,Ala Alhajji,Ala Alhajji Ala; Alhajji,FIFA-SQUAD-PDF,fifa-saudi-arabia-ala-alhajji
Saudi Arabia,Ali Lajami,Ali Lajami Ali; Lajami,FIFA-SQUAD-PDF,fifa-saudi-arabia-ali-lajami
Saudi Arabia,Ali Majrashi,Ali Majrashi Ali; Majrashi,FIFA-SQUAD-PDF,fifa-saudi-arabia-ali-majrashi
Saudi Arabia,Feras Albrikan,Feras Albrikan Feras; Albrikan,FIFA-SQUAD-PDF,fifa-saudi-arabia-feras-albrikan
Saudi Arabia,Hassan Altambakti,Hassan Altambakti Hassan; Altambakti,FIFA-SQUAD-PDF,fifa-saudi-arabia-hassan-altambakti
Saudi Arabia,Hassan Kadish,Hassan Kadish Hassan; Kadish,FIFA-SQUAD-PDF,fifa-saudi-arabia-hassan-kadish
Saudi Arabia,Jehad Thikri,Jehad Thikri Jehad; Thikri,FIFA-SQUAD-PDF,fifa-saudi-arabia-jehad-thikri
Saudi Arabia,Khalid Alghannam,Khalid Alghannam Khalid; Alghannam,FIFA-SQUAD-PDF,fifa-saudi-arabia-khalid-alghannam
Saudi Arabia,Mohamed Kanno,Mohamed Kanno Mohamed; Kanno,FIFA-SQUAD-PDF,fifa-saudi-arabia-mohamed-kanno
Saudi Arabia,Mohammed Abu Alshamat,Mohammed Abu Alshamat Mohammed; Abu Alshamat,FIFA-SQUAD-PDF,fifa-saudi-arabia-mohammed-abu-alshamat
Saudi Arabia,Mohammed Alowais,Mohammed Alowais Mohammed; Alowais,FIFA-SQUAD-PDF,fifa-saudi-arabia-mohammed-alowais
Saudi Arabia,Moteb Alharbi,Moteb Alharbi Moteb; Alharbi,FIFA-SQUAD-PDF,fifa-saudi-arabia-moteb-alharbi
Saudi Arabia,Musab Aljuwayr,Musab Aljuwayr Musab; Aljuwayr,FIFA-SQUAD-PDF,fifa-saudi-arabia-musab-aljuwayr
Saudi Arabia,Nasser Aldawsari,Nasser Aldawsari Nasser; Aldawsari,FIFA-SQUAD-PDF,fifa-saudi-arabia-nasser-aldawsari
Saudi Arabia,Nawaf Alaqidi,Nawaf Alaqidi Nawaf; Alaqidi,FIFA-SQUAD-PDF,fifa-saudi-arabia-nawaf-alaqidi
Saudi Arabia,Nawaf Bu Washl,Nawaf Bu Washl Nawaf; Bu Washl,FIFA-SQUAD-PDF,fifa-saudi-arabia-nawaf-bu-washl
Saudi Arabia,Saleh Alshehri,Saleh Alshehri Saleh; Alshehri,FIFA-SQUAD-PDF,fifa-saudi-arabia-saleh-alshehri
Saudi Arabia,Salem Aldawsari,Salem Aldawsari Salem; Aldawsari,FIFA-SQUAD-PDF,fifa-saudi-arabia-salem-aldawsari
Saudi Arabia,Saud Abdulhamid,Saud Abdulhamid Saud; Abdulhamid,FIFA-SQUAD-PDF,fifa-saudi-arabia-saud-abdulhamid
Saudi Arabia,Sultan Mandash,Sultan Mandash Sultan; Mandash,FIFA-SQUAD-PDF,fifa-saudi-arabia-sultan-mandash
Saudi Arabia,Ziyad Aljohani,Ziyad Aljohani Ziyad; Aljohani,FIFA-SQUAD-PDF,fifa-saudi-arabia-ziyad-aljohani
Scotland,Aaron Hickey,Hickey; Hickey Aaron,FIFA-SQUAD-PDF,fifa-scotland-aaron-hickey
Scotland,Andy Robertson,Robertson; Robertson Andy,FIFA-SQUAD-PDF,fifa-scotland-andy-robertson
Scotland,Angus Gunn,Gunn; Gunn Angus,FIFA-SQUAD-PDF,fifa-scotland-angus-gunn
Scotland,Anthony Ralston,Ralston; Ralston Anthony,FIFA-SQUAD-PDF,fifa-scotland-anthony-ralston
Scotland,Ben Gannon-Doak,Gannon-Doak; Gannon-Doak Ben,FIFA-SQUAD-PDF,fifa-scotland-ben-gannon-doak
Scotland,Che Adams,Adams; Adams Che,FIFA-SQUAD-PDF,fifa-scotland-che-adams
Scotland,Craig Gordon,Gordon; Gordon Craig,FIFA-SQUAD-PDF,fifa-scotland-craig-gordon
Scotland,Dominic Hyam,Hyam; Hyam Dominic,FIFA-SQUAD-PDF,fifa-scotland-dominic-hyam
Scotland,Findlay Curtis,Curtis; Curtis Findlay,FIFA-SQUAD-PDF,fifa-scotland-findlay-curtis
Scotland,George Hirst,Hirst; Hirst George,FIFA-SQUAD-PDF,fifa-scotland-george-hirst
Scotland,Grant Hanley,Hanley; Hanley Grant,FIFA-SQUAD-PDF,fifa-scotland-grant-hanley
Scotland,Jack Hendry,Hendry; Hendry Jack,FIFA-SQUAD-PDF,fifa-scotland-jack-hendry
Scotland,John McGinn,McGinn; McGinn John,FIFA-SQUAD-PDF,fifa-scotland-john-mcginn
Scotland,John Souttar,Souttar; Souttar John,FIFA-SQUAD-PDF,fifa-scotland-john-souttar
Scotland,Kenny McLean,McLean; McLean Kenny,FIFA-SQUAD-PDF,fifa-scotland-kenny-mclean
Scotland,Kieran Tierney,Tierney; Tierney Kieran,FIFA-SQUAD-PDF,fifa-scotland-kieran-tierney
Scotland,Lawrence Shankland,Shankland; Shankland Lawrence,FIFA-SQUAD-PDF,fifa-scotland-lawrence-shankland
Scotland,Lewis Ferguson,Ferguson; Ferguson Lewis,FIFA-SQUAD-PDF,fifa-scotland-lewis-ferguson
Scotland,Liam Kelly,Kelly; Kelly Liam,FIFA-SQUAD-PDF,fifa-scotland-liam-kelly
Scotland,Lyndon Dykes,Dykes; Dykes Lyndon,FIFA-SQUAD-PDF,fifa-scotland-lyndon-dykes
Scotland,Nathan Patterson,Patterson; Patterson Nathan,FIFA-SQUAD-PDF,fifa-scotland-nathan-patterson
Scotland,Ross Stewart,Stewart; Stewart Ross,FIFA-SQUAD-PDF,fifa-scotland-ross-stewart
Scotland,Ryan Christie,Christie; Christie Ryan,FIFA-SQUAD-PDF,fifa-scotland-ryan-christie
Scotland,Scott McKenna,McKenna; McKenna Scott,FIFA-SQUAD-PDF,fifa-scotland-scott-mckenna
Scotland,Scott McTominay,McTominay; McTominay Scott,FIFA-SQUAD-PDF,fifa-scotland-scott-mctominay
Scotland,Tyler Fletcher,Fletcher; Fletcher Tyler,FIFA-SQUAD-PDF,fifa-scotland-tyler-fletcher
Senegal,Abdoulaye Seck,Seck; Seck Abdoulaye,FIFA-SQUAD-PDF,fifa-senegal-abdoulaye-seck
Senegal,Antoine Mendy,Mendy; Mendy Antoine,FIFA-SQUAD-PDF,fifa-senegal-antoine-mendy
Senegal,Assane Diao,Diao; Diao Assane,FIFA-SQUAD-PDF,fifa-senegal-assane-diao
Senegal,Bamba Dieng,Dieng; Dieng Bamba,FIFA-SQUAD-PDF,fifa-senegal-bamba-dieng
Senegal,Bara Ndiaye,Ndiaye; Ndiaye Bara,FIFA-SQUAD-PDF,fifa-senegal-bara-ndiaye
Senegal,Cherif Ndiaye,Ndiaye; Ndiaye Cherif,FIFA-SQUAD-PDF,fifa-senegal-cherif-ndiaye
Senegal,Edouard Mendy,Mendy; Mendy Edouard,FIFA-SQUAD-PDF,fifa-senegal-edouard-mendy
Senegal,El Diouf,Diouf; Diouf El,FIFA-SQUAD-PDF,fifa-senegal-el-diouf
Senegal,Habib Diarra,Diarra; Diarra Habib,FIFA-SQUAD-PDF,fifa-senegal-habib-diarra
Senegal,Ibrahim Mbaye,Mbaye; Mbaye Ibrahim,FIFA-SQUAD-PDF,fifa-senegal-ibrahim-mbaye
Senegal,Idrissa Gueye,Gueye; Gueye Idrissa,FIFA-SQUAD-PDF,fifa-senegal-idrissa-gueye
Senegal,Iliman Ndiaye,Ndiaye; Ndiaye Iliman,FIFA-SQUAD-PDF,fifa-senegal-iliman-ndiaye
Senegal,Ismail Jakobs,Jakobs; Jakobs Ismail,FIFA-SQUAD-PDF,fifa-senegal-ismail-jakobs
Senegal,Ismaila Sarr,Sarr; Sarr Ismaila,FIFA-SQUAD-PDF,fifa-senegal-ismaila-sarr
Senegal,Kalidou Koulibaly,Koulibaly; Koulibaly Kalidou,FIFA-SQUAD-PDF,fifa-senegal-kalidou-koulibaly
Senegal,Krepin Diatta,Diatta; Diatta Krepin,FIFA-SQUAD-PDF,fifa-senegal-krepin-diatta
Senegal,Lamine Camara,Camara; Camara Lamine,FIFA-SQUAD-PDF,fifa-senegal-lamine-camara
Senegal,Mamadou Sarr,Sarr; Sarr Mamadou,FIFA-SQUAD-PDF,fifa-senegal-mamadou-sarr
Senegal,Mory Diaw,Diaw; Diaw Mory,FIFA-SQUAD-PDF,fifa-senegal-mory-diaw
Senegal,Moussa Niakhate,Niakhate; Niakhate Moussa,FIFA-SQUAD-PDF,fifa-senegal-moussa-niakhate
Senegal,Nicolas Jackson,Jackson; Jackson Nicolas,FIFA-SQUAD-PDF,fifa-senegal-nicolas-jackson
Senegal,Pape Gueye,Gueye; Gueye Pape,FIFA-SQUAD-PDF,fifa-senegal-pape-gueye
Senegal,Pape Sarr,Sarr; Sarr Pape,FIFA-SQUAD-PDF,fifa-senegal-pape-sarr
Senegal,Pathe Ciss,Ciss; Ciss Pathe,FIFA-SQUAD-PDF,fifa-senegal-pathe-ciss
Senegal,Sadio Mane,Mane; Mane Sadio,FIFA-SQUAD-PDF,fifa-senegal-sadio-mane
Senegal,Yehvann Diouf,Diouf; Diouf Yehvann,FIFA-SQUAD-PDF,fifa-senegal-yehvann-diouf
South Africa,Aubrey Modiba,Modiba; Modiba Aubrey,FIFA-SQUAD-PDF,fifa-south-africa-aubrey-modiba
South Africa,Bradley Cross,Cross; Cross Bradley,FIFA-SQUAD-PDF,fifa-south-africa-bradley-cross
South Africa,Evidence Makgopa,Makgopa; Makgopa Evidence,FIFA-SQUAD-PDF,fifa-south-africa-evidence-makgopa
South Africa,Ime Okon,Okon; Okon Ime,FIFA-SQUAD-PDF,fifa-south-africa-ime-okon
South Africa,Iqraam Rayners,Rayners; Rayners Iqraam,FIFA-SQUAD-PDF,fifa-south-africa-iqraam-rayners
South Africa,Jayden Adams,Adams; Adams Jayden,FIFA-SQUAD-PDF,fifa-south-africa-jayden-adams
South Africa,Kamogelo Sebelebele,Sebelebele; Sebelebele Kamogelo,FIFA-SQUAD-PDF,fifa-south-africa-kamogelo-sebelebele
South Africa,Khuliso Mudau,Mudau; Mudau Khuliso,FIFA-SQUAD-PDF,fifa-south-africa-khuliso-mudau
South Africa,Khulumani Ndamane,Ndamane; Ndamane Khulumani,FIFA-SQUAD-PDF,fifa-south-africa-khulumani-ndamane
South Africa,Lyle Foster,Foster; Foster Lyle,FIFA-SQUAD-PDF,fifa-south-africa-lyle-foster
South Africa,Mbekezeli Mbokazi,Mbokazi; Mbokazi Mbekezeli,FIFA-SQUAD-PDF,fifa-south-africa-mbekezeli-mbokazi
South Africa,Nkosinathi Sibisi,Sibisi; Sibisi Nkosinathi,FIFA-SQUAD-PDF,fifa-south-africa-nkosinathi-sibisi
South Africa,Olwethu Makhanya,Makhanya; Makhanya Olwethu,FIFA-SQUAD-PDF,fifa-south-africa-olwethu-makhanya
South Africa,Oswin Appollis,Appollis; Appollis Oswin,FIFA-SQUAD-PDF,fifa-south-africa-oswin-appollis
South Africa,Relebohile Mofokeng,Mofokeng; Mofokeng Relebohile,FIFA-SQUAD-PDF,fifa-south-africa-relebohile-mofokeng
South Africa,Ricardo Goss,Goss; Goss Ricardo,FIFA-SQUAD-PDF,fifa-south-africa-ricardo-goss
South Africa,Ronwen Williams,Williams; Williams Ronwen,FIFA-SQUAD-PDF,fifa-south-africa-ronwen-williams
South Africa,Samukele Kabini,Kabini; Kabini Samukele,FIFA-SQUAD-PDF,fifa-south-africa-samukele-kabini
South Africa,Sipho Chaine,Chaine; Chaine Sipho,FIFA-SQUAD-PDF,fifa-south-africa-sipho-chaine
South Africa,Sphephelo Sithole,Sithole; Sithole Sphephelo,FIFA-SQUAD-PDF,fifa-south-africa-sphephelo-sithole
South Africa,Teboho Mokoena,Mokoena; Mokoena Teboho,FIFA-SQUAD-PDF,fifa-south-africa-teboho-mokoena
South Africa,Thabang Matuludi,Matuludi; Matuludi Thabang,FIFA-SQUAD-PDF,fifa-south-africa-thabang-matuludi
South Africa,Thalente Mbatha,Mbatha; Mbatha Thalente,FIFA-SQUAD-PDF,fifa-south-africa-thalente-mbatha
South Africa,Thapelo Maseko,Maseko; Maseko Thapelo,FIFA-SQUAD-PDF,fifa-south-africa-thapelo-maseko
South Africa,Themba Zwane,Zwane; Zwane Themba,FIFA-SQUAD-PDF,fifa-south-africa-themba-zwane
South Africa,Tshepang Moremi,Moremi; Moremi Tshepang,FIFA-SQUAD-PDF,fifa-south-africa-tshepang-moremi
Spain,Alex Baena,Baena; Baena Alex,FIFA-SQUAD-PDF,fifa-spain-alex-baena
Spain,Alex Grimaldo,Grimaldo; Grimaldo Alex,FIFA-SQUAD-PDF,fifa-spain-alex-grimaldo
Spain,Aymeric Laporte,Laporte; Laporte Aymeric,FIFA-SQUAD-PDF,fifa-spain-aymeric-laporte
Spain,Borja Iglesias,Iglesias; Iglesias Borja,FIFA-SQUAD-PDF,fifa-spain-borja-iglesias
Spain,Dani Olmo,Olmo; Olmo Dani,FIFA-SQUAD-PDF,fifa-spain-dani-olmo
Spain,David Raya,Raya; Raya David,FIFA-SQUAD-PDF,fifa-spain-david-raya
Spain,Eric Garcia,Garcia; Garcia Eric,FIFA-SQUAD-PDF,fifa-spain-eric-garcia
Spain,Fabian Ruiz,Ruiz; Ruiz Fabian,FIFA-SQUAD-PDF,fifa-spain-fabian-ruiz
Spain,Ferran Torres,Torres; Torres Ferran,FIFA-SQUAD-PDF,fifa-spain-ferran-torres
Spain,Joan Garcia,Garcia; Garcia Joan,FIFA-SQUAD-PDF,fifa-spain-joan-garcia
Spain,Lamine Yamal,Yamal; Yamal Lamine,FIFA-SQUAD-PDF,fifa-spain-lamine-yamal
Spain,Marc Cucurella,Cucurella; Cucurella Marc,FIFA-SQUAD-PDF,fifa-spain-marc-cucurella
Spain,Marc Pubill,Pubill; Pubill Marc,FIFA-SQUAD-PDF,fifa-spain-marc-pubill
Spain,Marcos Llorente,Llorente; Llorente Marcos,FIFA-SQUAD-PDF,fifa-spain-marcos-llorente
Spain,Martin Zubimendi,Zubimendi; Zubimendi Martin,FIFA-SQUAD-PDF,fifa-spain-martin-zubimendi
Spain,Mikel Merino,Merino; Merino Mikel,FIFA-SQUAD-PDF,fifa-spain-mikel-merino
Spain,Mikel Oyarzabal,Oyarzabal; Oyarzabal Mikel,FIFA-SQUAD-PDF,fifa-spain-mikel-oyarzabal
Spain,Nico Williams,Williams; Williams Nico,FIFA-SQUAD-PDF,fifa-spain-nico-williams
Spain,Pablo Gavi,Gavi; Gavi Pablo,FIFA-SQUAD-PDF,fifa-spain-pablo-gavi
Spain,Pau Cubarsi,Cubarsi; Cubarsi Pau,FIFA-SQUAD-PDF,fifa-spain-pau-cubarsi
Spain,Pedro Pedri,Pedri; Pedri Pedro,FIFA-SQUAD-PDF,fifa-spain-pedro-pedri
Spain,Pedro Porro,Porro; Porro Pedro,FIFA-SQUAD-PDF,fifa-spain-pedro-porro
Spain,Rodrigo Rodri,Rodri; Rodri Rodrigo,FIFA-SQUAD-PDF,fifa-spain-rodrigo-rodri
Spain,Unai Simon,Simon; Simon Unai,FIFA-SQUAD-PDF,fifa-spain-unai-simon
Spain,Victor Munoz,Munoz; Munoz Victor,FIFA-SQUAD-PDF,fifa-spain-victor-munoz
Spain,Yeremy Pino,Pino; Pino Yeremy,FIFA-SQUAD-PDF,fifa-spain-yeremy-pino
Sweden,Alexander Bernhardsson,Bernhardsson; Bernhardsson Alexander,FIFA-SQUAD-PDF,fifa-sweden-alexander-bernhardsson
Sweden,Alexander Isak,Isak; Isak Alexander,FIFA-SQUAD-PDF,fifa-sweden-alexander-isak
Sweden,Anthony Elanga,Elanga; Elanga Anthony,FIFA-SQUAD-PDF,fifa-sweden-anthony-elanga
Sweden,Benjamin Nygren,Nygren; Nygren Benjamin,FIFA-SQUAD-PDF,fifa-sweden-benjamin-nygren
Sweden,Besfort Zeneli,Zeneli; Zeneli Besfort,FIFA-SQUAD-PDF,fifa-sweden-besfort-zeneli
Sweden,Carl Starfelt,Starfelt; Starfelt Carl,FIFA-SQUAD-PDF,fifa-sweden-carl-starfelt
Sweden,Daniel Svensson,Svensson; Svensson Daniel,FIFA-SQUAD-PDF,fifa-sweden-daniel-svensson
Sweden,Elliot Stroud,Stroud; Stroud Elliot,FIFA-SQUAD-PDF,fifa-sweden-elliot-stroud
Sweden,Eric Smith,Smith; Smith Eric,FIFA-SQUAD-PDF,fifa-sweden-eric-smith
Sweden,Gabriel Gudmundsson,Gudmundsson; Gudmundsson Gabriel,FIFA-SQUAD-PDF,fifa-sweden-gabriel-gudmundsson
Sweden,Gustaf Lagerbielke,Lagerbielke; Lagerbielke Gustaf,FIFA-SQUAD-PDF,fifa-sweden-gustaf-lagerbielke
Sweden,Gustaf Nilsson,Nilsson; Nilsson Gustaf,FIFA-SQUAD-PDF,fifa-sweden-gustaf-nilsson
Sweden,Herman Johansson,Johansson; Johansson Herman,FIFA-SQUAD-PDF,fifa-sweden-herman-johansson
Sweden,Hjalmar Ekdal,Ekdal; Ekdal Hjalmar,FIFA-SQUAD-PDF,fifa-sweden-hjalmar-ekdal
Sweden,Isak Hien,Hien; Hien Isak,FIFA-SQUAD-PDF,fifa-sweden-isak-hien
Sweden,Jacob Widell Zetterstrom,Widell Zetterstrom; Widell Zetterstrom Jacob,FIFA-SQUAD-PDF,fifa-sweden-jacob-widell-zetterstrom
Sweden,Jesper Karlstrom,Karlstrom; Karlstrom Jesper,FIFA-SQUAD-PDF,fifa-sweden-jesper-karlstrom
Sweden,Ken Sema,Sema; Sema Ken,FIFA-SQUAD-PDF,fifa-sweden-ken-sema
Sweden,Kristoffer Nordfeldt,Nordfeldt; Nordfeldt Kristoffer,FIFA-SQUAD-PDF,fifa-sweden-kristoffer-nordfeldt
Sweden,Lucas Bergvall,Bergvall; Bergvall Lucas,FIFA-SQUAD-PDF,fifa-sweden-lucas-bergvall
Sweden,Mattias Svanberg,Svanberg; Svanberg Mattias,FIFA-SQUAD-PDF,fifa-sweden-mattias-svanberg
Sweden,Taha Ali,Ali; Ali Taha,FIFA-SQUAD-PDF,fifa-sweden-taha-ali
Sweden,Victor Lindelof,Lindelof; Lindelof Victor,FIFA-SQUAD-PDF,fifa-sweden-victor-lindelof
Sweden,Viktor Gyokeres,Gyokeres; Gyokeres Viktor,FIFA-SQUAD-PDF,fifa-sweden-viktor-gyokeres
Sweden,Viktor Johansson,Johansson; Johansson Viktor,FIFA-SQUAD-PDF,fifa-sweden-viktor-johansson
Sweden,Yasin Ayari,Ayari; Ayari Yasin,FIFA-SQUAD-PDF,fifa-sweden-yasin-ayari
Switzerland,Ardon Jashari,Jashari; Jashari Ardon,FIFA-SQUAD-PDF,fifa-switzerland-ardon-jashari
Switzerland,Aurele Amenda,Amenda; Amenda Aurele,FIFA-SQUAD-PDF,fifa-switzerland-aurele-amenda
Switzerland,Breel Embolo,Embolo; Embolo Breel,FIFA-SQUAD-PDF,fifa-switzerland-breel-embolo
Switzerland,Cedric Itten,Itten; Itten Cedric,FIFA-SQUAD-PDF,fifa-switzerland-cedric-itten
Switzerland,Christian Fassnacht,Fassnacht; Fassnacht Christian,FIFA-SQUAD-PDF,fifa-switzerland-christian-fassnacht
Switzerland,Dan Ndoye,Ndoye; Ndoye Dan,FIFA-SQUAD-PDF,fifa-switzerland-dan-ndoye
Switzerland,Denis Zakaria,Zakaria; Zakaria Denis,FIFA-SQUAD-PDF,fifa-switzerland-denis-zakaria
Switzerland,Djibril Sow,Sow; Sow Djibril,FIFA-SQUAD-PDF,fifa-switzerland-djibril-sow
Switzerland,Eray Coemert,Coemert; Coemert Eray,FIFA-SQUAD-PDF,fifa-switzerland-eray-coemert
Switzerland,Fabian Rieder,Rieder; Rieder Fabian,FIFA-SQUAD-PDF,fifa-switzerland-fabian-rieder
Switzerland,Granit Xhaka,Xhaka; Xhaka Granit,FIFA-SQUAD-PDF,fifa-switzerland-granit-xhaka
Switzerland,Gregor Kobel,Kobel; Kobel Gregor,FIFA-SQUAD-PDF,fifa-switzerland-gregor-kobel
Switzerland,Johan Manzambi,Manzambi; Manzambi Johan,FIFA-SQUAD-PDF,fifa-switzerland-johan-manzambi
Switzerland,Luca Jaquez,Jaquez; Jaquez Luca,FIFA-SQUAD-PDF,fifa-switzerland-luca-jaquez
Switzerland,Manuel Akanji,Akanji; Akanji Manuel,FIFA-SQUAD-PDF,fifa-switzerland-manuel-akanji
Switzerland,Marvin Keller,Keller; Keller Marvin,FIFA-SQUAD-PDF,fifa-switzerland-marvin-keller
Switzerland,Michel Aebischer,Aebischer; Aebischer Michel,FIFA-SQUAD-PDF,fifa-switzerland-michel-aebischer
Switzerland,Miro Muheim,Muheim; Muheim Miro,FIFA-SQUAD-PDF,fifa-switzerland-miro-muheim
Switzerland,Nico Elvedi,Elvedi; Elvedi Nico,FIFA-SQUAD-PDF,fifa-switzerland-nico-elvedi
Switzerland,Noah Okafor,Okafor; Okafor Noah,FIFA-SQUAD-PDF,fifa-switzerland-noah-okafor
Switzerland,Remo Freuler,Freuler; Freuler Remo,FIFA-SQUAD-PDF,fifa-switzerland-remo-freuler
Switzerland,Ricardo Rodriguez,Rodriguez; Rodriguez Ricardo,FIFA-SQUAD-PDF,fifa-switzerland-ricardo-rodriguez
Switzerland,Ruben Vargas,Vargas; Vargas Ruben,FIFA-SQUAD-PDF,fifa-switzerland-ruben-vargas
Switzerland,Silvan Widmer,Widmer; Widmer Silvan,FIFA-SQUAD-PDF,fifa-switzerland-silvan-widmer
Switzerland,Yvon Mvogo,Mvogo; Mvogo Yvon,FIFA-SQUAD-PDF,fifa-switzerland-yvon-mvogo
Switzerland,Zeki Amdouni,Amdouni; Amdouni Zeki,FIFA-SQUAD-PDF,fifa-switzerland-zeki-amdouni
Tunisia,Adam Arous,Arous; Arous Adam,FIFA-SQUAD-PDF,fifa-tunisia-adam-arous
Tunisia,Ali Abdi,Abdi; Abdi Ali,FIFA-SQUAD-PDF,fifa-tunisia-ali-abdi
Tunisia,Anis Slimane,Slimane; Slimane Anis,FIFA-SQUAD-PDF,fifa-tunisia-anis-slimane
Tunisia,Aymen Dahmen,Dahmen; Dahmen Aymen,FIFA-SQUAD-PDF,fifa-tunisia-aymen-dahmen
Tunisia,Dylan Bronn,Bronn; Bronn Dylan,FIFA-SQUAD-PDF,fifa-tunisia-dylan-bronn
Tunisia,Elias Achouri,Achouri; Achouri Elias,FIFA-SQUAD-PDF,fifa-tunisia-elias-achouri
Tunisia,Elias Saad,Saad; Saad Elias,FIFA-SQUAD-PDF,fifa-tunisia-elias-saad
